,Load[MWh]
21441,167.84217070955157
21442,167.2225044608398
21443,166.19518313218
21444,165.52380890350574
21445,165.32126048086764
21446,165.43896269732159
21447,165.94039080346766
21448,166.71907350542386
21449,167.89238138724804
21450,169.42013597829788
21451,171.48817056014272
21452,173.85532351713144
21453,175.98342024064027
21454,176.9664018435705
21455,176.01450754936266
21456,172.54252879919437
21457,167.37029684803792
21458,161.58714526330277
21459,156.26907398813054
21460,152.25629668846022
21461,149.53848000816927
21462,147.68597120933165
21463,146.35659662455507
21464,145.31260353859665
21465,144.4156968062864
21466,143.66150381812906
21467,142.86430903914314
21468,141.99892386674915
21469,141.29227389584995
21470,140.9617518606932
21471,141.18281339184819
21472,142.09116556053863
21473,143.46853312708367
21474,145.11433880393952
21475,146.64887250261043
21476,147.87913389166806
21477,148.94765652936093
21478,150.0065937994353
21479,151.17740106566498
21480,152.5012690099281
21481,153.82477924293806
21482,154.6333424418669
21483,154.57558396460507
21484,153.4471449149717
21485,151.47390880714696
21486,149.04018459740138
21487,146.52397228141302
21488,144.21299666583658
21489,142.0540259966887
21490,139.92718890828792
21491,139.19285282807692
21492,136.69198139846068
21493,133.71365005363717
21494,129.98845602249878
21495,125.37845245245654
21496,119.65977973885592
21497,113.16012583392258
21498,106.24005838851909
21499,99.30750115702567
21500,92.82349605276202
21501,86.84870157392349
21502,81.58988146165889
21503,77.1780736065928
21504,73.7701496135747
21505,71.28240242998238
21506,69.476006462619
21507,68.1948693793024
21508,67.34701620855267
21509,66.78521426895654
21510,66.22798315516606
21511,65.7445437758106
21512,65.06644314378457
21513,64.43344030093944
21514,64.07268342800847
21515,64.26930881214817
21516,65.11211633353574
21517,66.41020732810236
21518,67.91697911320318
21519,69.2429014431477
21520,70.36852634317053
21521,71.9200217072219
21522,74.84549121103285
21523,80.03376103428846
21524,88.05137521976437
21525,97.73754965556675
21526,107.60080397278483
21527,116.36008800373662
21528,122.83899996444481
21529,127.80395366486238
21530,130.96352748126768
21531,136.45814566298762
21532,143.60827820112084
21533,151.48418443045503
21534,158.8602531563011
21535,164.42156336155608
21536,167.28304767666
21537,167.9740906794625
21538,167.3534219496391
21539,166.3247352238568
21540,165.65199559806007
21541,165.4482632363049
21542,165.565058162732
21543,166.06620961978794
21544,166.84525821247627
21545,168.01993149142288
21546,169.5499647190649
21547,171.6215481435395
21548,173.99325242426974
21549,176.12608490424682
21550,177.11270756617026
21551,176.1622708854482
21552,172.6886530637887
21553,167.51241416290694
21554,161.72389023132402
21555,156.4001759096566
21556,152.3822999375072
21557,149.66011339148017
21558,147.80378207564397
21559,146.47103713152163
21560,145.42403957694955
21561,144.52458350839976
21562,143.7683885327404
21563,142.96964392390532
21564,142.10325924512102
21565,141.3962433834896
21566,141.06608723906507
21567,141.28814827661037
21568,142.1982317331554
21569,143.57805939429795
21570,145.2271402394148
21571,146.7655886714477
21572,148.00040138424683
21573,149.07411491078207
21574,150.13869522735166
21575,151.31532997280328
21576,152.64502539628833
21577,153.97390797614614
21578,154.78656736644223
21579,154.73090011832437
21580,153.60227961068563
21581,151.6271337317223
21582,149.19067872773186
21583,146.6717356174986
21584,144.35875503969876
21585,142.1982375154231
21586,141.5329055355067
21587,139.33378620382888
21588,136.83027619633114
21589,133.848300817793
21590,130.118189572181
21591,125.50199858162745
21592,119.77558861766627
21593,113.26710276489734
21594,106.3375667812787
21595,99.39535955356477
21596,92.905503172308
21597,86.92177263038487
21598,81.65525691385933
21599,77.23736575353094
21600,73.8252652516677
21601,71.33495088350746
21602,69.52693964242407
21603,68.2446632408114
21604,67.39576296812898
21605,66.83300911768495
21606,66.2747338766832
21607,65.79044075228605
21608,65.11157859158168
21609,64.47800757694922
21610,64.11686993967909
21611,64.3135875401822
21612,65.15687101699369
21613,66.45581873132342
21614,67.9638250258051
21615,69.29117224730007
21616,70.4186028032125
21617,71.97285573400139
21618,74.90298067680278
21619,80.09856533998017
21620,88.1266356711759
21621,97.8249707680601
21622,107.70029352999664
21623,116.47003073194684
21624,122.95635569838299
21625,127.92615224523922
21626,131.08895660908456
21627,136.58623716645718
21628,143.73921948769132
21629,151.61788328376298
21630,158.996325837286
21631,164.55915612517623
21632,167.42111639570408
21633,168.11178160888883
21634,167.49006577713268
21635,166.45995415980002
21636,165.78578964245284
21637,165.5808227713168
21638,165.69666578689595
21639,166.19753167069751
21640,166.97696102772508
21641,168.15305919822205
21642,169.68546625354102
21643,171.76075618087967
21644,174.13721109168512
21645,176.27498755862845
21646,177.2654089397793
21647,176.3164923416925
21648,172.84116405522818
21649,167.66074567077985
21650,161.86661438935855
21651,156.53701011931977
21652,152.51381237058644
21653,149.78706557665367
21654,147.92674218469912
21655,146.5904811198824
21656,145.54034820895507
21657,144.63823273947398
21658,143.87994653467067
21659,143.07958665211555
21660,142.21215784612002
21661,141.50476122014942
21662,141.174985840064
21663,141.3980910048206
21664,142.30998011725518
21665,143.69237198824433
21666,145.3448737629708
21667,146.88740946220676
21668,148.1269728050812
21669,149.20610032456383
21670,150.27657356422617
21671,151.45928864021866
21672,152.79506439424463
21673,154.12955432394077
21674,154.94649136360968
21675,154.8930105357205
21676,153.7641996459122
21677,151.78705772888972
21678,149.347749967077
21679,146.82595707374287
21680,144.51088526679908
21681,142.34875246880333
21682,141.6819004062517
21683,139.48088320232094
21684,136.97461562808567
21685,133.9888415303202
21686,130.25359889029374
21687,125.63094383013872
21688,119.89645749757746
21689,113.37875298319096
21690,106.43933497508266
21691,99.48705534070946
21692,92.99092824674219
21693,86.9978957510023
21694,81.72336316030469
21695,77.29913584339499
21696,73.88267737468125
21697,71.3896917067041
21698,69.57999677330851
21699,68.29653345785736
21700,67.44654443714268
21701,66.88280000447256
21702,66.32343601543852
21703,65.83825344934286
21704,65.15859703802481
21705,64.52443107911242
21706,64.16290077861753
21707,64.3597165449268
21708,65.20349680021205
21709,66.50333395624028
21710,68.01262830508801
21711,69.3414599125614
21712,70.4707704923984
21713,72.02789402933797
21714,74.96286776802083
21715,80.16607664214558
21716,88.20503445366408
21717,97.91603888898945
21718,107.80393579828238
21719,116.58456048055535
21720,123.07860484902365
21721,128.0534524728165
21722,131.21962124656486
21723,136.71967126956054
21724,143.87562533747297
21725,151.75715973969534
21726,159.1380772614228
21727,164.7024930758191
21728,167.56494715009927
21729,168.25521375061646
21730,167.6324121455495
21731,166.6008161422384
21732,165.92516426419135
21733,165.7189123134107
21734,165.83376474676373
21735,166.3343361331467
21736,167.11415815339905
21737,168.29174368459587
21738,169.82662570811934
21739,171.90577384911333
21740,174.28717869632786
21741,176.4301014312926
21742,177.4244821666264
21743,176.47715109504554
21744,173.00004095046293
21745,167.81526757388545
21746,162.0152969143566
21747,156.679552819349
21748,152.650813164648
21749,149.91931276591862
21750,148.05483368816874
21751,146.71490776658757
21752,145.66151158628486
21753,144.7566236764592
21754,143.9961599755914
21755,143.19411640072406
21756,142.32559587197483
21757,141.6178065827795
21758,141.28842386591882
21759,141.5126207534291
21760,142.4263898897883
21761,143.81145306059426
21762,145.46752152627897
21763,147.01431107711653
21764,148.25882435639994
21765,149.34359492237772
21766,150.42020798700898
21767,151.6092562448614
21768,152.95136815546869
21769,154.29169746327233
21770,155.11308766087652
21771,155.0618854695795
21772,153.93287527343745
21773,151.95365402615656
21774,149.51138046710838
21775,146.986615827096
21776,144.66936652408762
21777,142.50555300850107
21778,141.8371154194434
21779,139.63411705106049
21780,137.12497887067457
21781,134.1352454187261
21782,130.39465720434447
21783,125.76527332438343
21784,120.02237150498252
21785,113.49506458991787
21786,106.54535107104533
21787,99.58257959429552
21788,95.88722575809537
21789,93.4778971337879
21790,91.44727324846407
21791,89.14414692696775
21792,85.76957619581721
21793,81.91270961710266
21794,77.95633180574082
21795,74.63457720735992
21796,72.49746978791077
21797,71.18959689730008
21798,70.40982831672942
21799,69.98451046369092
21800,69.42426588382659
21801,68.89026146553566
21802,68.48017933168458
21803,68.3073598571084
21804,68.44656313429859
21805,68.78229427009869
21806,69.1189578639587
21807,69.20952802798271
21808,69.02752256138997
21809,68.90113334397687
21810,69.33298106456411
21811,70.80739562774393
21812,73.60369944981532
21813,77.64756227212088
21814,82.78279476858894
21815,88.74413681215724
21816,95.35519457690296
21817,102.73810169147238
21818,109.41204792865977
21819,118.43202353248925
21820,128.30883396760422
21821,138.3117538656916
21822,147.61630249009647
21823,155.38005299652855
21824,160.98644557025338
21825,164.70653495109983
21826,167.05950192750896
21827,168.5660744827077
21828,169.67415548776376
21829,170.5178827664179
21830,171.3861616937181
21831,172.41106975289156
21832,173.7496375843967
21833,175.37649837047175
21834,177.19555750368127
21835,179.06542966843887
21836,180.98842163429808
21837,182.3945908700754
21838,182.81146648728836
21839,181.75861994836478
21840,178.9070429617306
21841,174.5330663050071
21842,168.97729867773805
21843,162.73691339640303
21844,156.1501732891193
21845,149.91603883752217
21846,144.26067249551525
21847,139.94416015828912
21848,137.13353912672605
21849,135.54198589243907
21850,134.5896669236937
21851,133.75584097597763
21852,132.66341093351866
21853,131.53700448639876
21854,130.70577782166012
21855,130.53893585177508
21856,131.22385546679828
21857,132.71183796922853
21858,134.849668219887
21859,137.38628397137518
21860,140.14955472853086
21861,143.06962054990183
21862,146.11025365515516
21863,149.26347099811025
21864,152.28600414293487
21865,154.94080790324847
21866,156.7571055174715
21867,157.27708568426863
21868,156.26703524937278
21869,153.92419222404743
21870,150.6009912524607
21871,146.62935451764028
21872,142.46338319974308
21873,138.5645910707647
21874,136.7086009072852
21875,134.60094420360704
21876,133.7742242537124
21877,133.48523794341767
21878,132.70357146949058
21879,130.27128104517652
21880,125.51725269417622
21881,119.08182773180401
21882,111.97535051782091
21883,105.26662471351906
21884,99.86344737920383
21885,95.20404742021437
21886,91.0928112175362
21887,87.11979250147077
21888,82.91441205928729
21889,78.76851795542903
21890,75.01534892741942
21891,71.93919541008003
21892,69.90663545671389
21893,68.69725582105272
21894,67.87548008272417
21895,67.2246022464452
21896,66.48809093825926
21897,65.7300088410823
21898,65.00112189149368
21899,64.53618811437026
21900,64.42272440001506
21901,64.47319764724197
21902,64.4743170584835
21903,64.22325951137205
21904,63.72359121960565
21905,63.12777728234602
21906,62.94019697941201
21907,63.544404003661754
21908,65.19273671514375
21909,67.6155496693699
21910,70.58613039817169
21911,73.55177326996558
21912,76.41411954937648
21913,79.5350986933069
21914,81.96040556242093
21915,87.10131118964338
21916,93.88052632833151
21917,101.83262641627816
21918,110.36135415454868
21919,118.82780532763209
21920,126.66291053558801
21921,133.74403897574032
21922,139.7723201296132
21923,144.74015181931898
21924,148.55810632503756
21925,151.60225102938148
21926,154.3462337707275
21927,157.2439338180162
21928,160.63400106827564
21929,164.1400843728153
21930,167.4913507173608
21931,170.06485134373222
21932,171.61005738532322
21933,171.70499914847724
21934,169.95381425025582
21935,166.13945519575915
21936,159.99367329473552
21937,152.56175193687096
21938,144.83546181498792
21939,137.98599803053094
21940,132.76868181530386
21941,128.95290522658541
21942,125.80532964975076
21943,122.7522080805151
21944,119.36260560512609
21945,115.72710620437591
21946,112.12203870387134
21947,108.75022459007387
21948,105.90216246285318
21949,103.76591823403542
21950,102.48193633669926
21951,102.11326381074183
21952,102.84499690321987
21953,104.4670746589898
21954,106.72733857888235
21955,109.42221268156592
21956,112.34363509846716
21957,115.68237636195433
21958,119.56173877236735
21959,124.17954401650181
21960,129.5932162733589
21961,135.13538284921614
21962,139.94388045049052
21963,143.30197864622687
21964,144.5415487692579
21965,143.9338952658542
21966,142.2138188859091
21967,139.82794781238988
21968,137.26457556778342
21969,134.81555029236537
21970,133.97509423042194
21971,131.8899541336049
21972,130.01498691780918
21973,127.91753190956463
21974,124.9647241820479
21975,120.57355532099591
21976,114.33837821324848
21977,107.03995468398463
21978,99.58758698026851
21979,92.81792925313634
21980,93.26760410940368
21981,87.24443471116378
21982,81.94393280264707
21983,77.49918883224387
21984,74.06862423465293
21985,71.56698212740275
21986,69.75183750440297
21987,68.46452489946067
21988,67.61101083388736
21989,67.04406262626982
21990,66.48117061765576
21991,65.99310257180244
21992,65.31088195063786
21993,64.6747913469799
21994,64.31197596684035
21995,64.5091159777822
21996,65.35449663318046
21997,66.65721926896636
21998,68.17068120249503
21999,69.50432293447169
22000,70.6397257437352
22001,72.2061452850487
22002,75.1568285274432
22003,80.38472461446378
22004,88.45894774817532
22005,98.21098846520907
22006,108.13960038629921
